gene	logFC_comp1	logCPM_comp1	LR_comp1	PValue_comp1	FDR_comp1	de_family_comp1	de_method_comp1	de_type_comp1	cell_type_comp1	perturbation	condition	logFC_comp2	logCPM_comp2	LR_comp2	PValue_comp2	FDR_comp2	de_family_comp2	de_method_comp2	de_type_comp2	cell_type_comp2	score	p	convergence	q_value
Cep126	0.290347071	6.213741739	1.142115274	0.285205803	0.933012722	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.011298891	5.89233361	0.010877212	0.916936141	0.976498509	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001591935	0.361225	low	0.493846722
Cep162	-0.072652638	5.905715016	0.050349571	0.822456107	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.208143629	5.19022596	3.738239169	0.05318046	0.31067255	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.018970988	0.172375	low	0.493846722
Cep170	-0.023832843	7.396205972	0.015958035	0.899474575	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.163231099	7.006961731	2.038914115	0.15331906	0.500124108	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.005423545	0.279925	high	0.493846722
Cep290	-0.27077331	6.573142473	1.140567989	0.285532341	0.933012722	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.202410699	5.895739143	1.73691478	0.18753022	0.551038859	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.017327072	0.18045	low	0.493846722
Cep295	0.232588502	6.654186338	0.795321127	0.372495968	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.123567169	5.766521215	1.033984172	0.309224734	0.663840506	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.004352634	0.29845	high	0.493846722
Cep350	0.494572686	7.18644299	6.231035291	0.012553032	0.633488865	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.191019276	7.007608743	1.657889402	0.197888534	0.559712259	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.05154695	0.09235	low	0.493846722
Cep70	-0.195866334	6.881541311	0.804527999	0.369743011	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.513927209	6.05230034	7.695448789	0.005536024	0.085798224	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.199041759	0.0293	low	0.493846722
Cep78	-0.311249845	5.841223438	0.758225766	0.383884336	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.11980403	5.119491291	0.829955717	0.362285334	0.693739775	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.006502755	0.262775	low	0.493846722
Cep83	-0.074400877	7.361250021	0.139766378	0.708513374	0.971868829	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.253638237	6.862829644	5.977892475	0.014486303	0.154311754	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.034184113	0.118475	high	0.493846722
Cep85l	-0.009123114	6.721483998	0.001424481	0.96989315	0.994387772	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.160376238	6.512520057	2.103316295	0.146980049	0.489288576	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.005333189	0.279525	high	0.493846722
Cept1	-0.730241429	6.003510264	4.661860328	0.03083976	0.676423473	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.006464193	5.564242789	0.003226983	0.954699304	0.993482396	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.040375575	0.1038	high	0.493846722
Cers4	-0.521946585	6.690798716	4.255433233	0.039124967	0.717569154	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.087070209	6.432785518	0.662349967	0.415731541	0.728375871	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.024384911	0.14875	high	0.493846722
Cers5	0.037228264	6.296256741	0.020003917	0.887526145	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.159041857	5.5637251	1.587459893	0.20768942	0.559712259	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.005244546	0.284225	low	0.493846722
Cers6	-0.148715316	7.889646563	0.637418885	0.424647005	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.108004736	8.248985506	1.077844706	0.299180211	0.654796806	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002533624	0.343325	high	0.493846722
Cetn3	0.109705927	5.989559519	0.128615351	0.719872032	0.973796695	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.078812117	5.118061956	0.301712661	0.582810723	0.831167813	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000621203	0.4259	high	0.497826903
Cfap20	-0.564463541	5.845149774	2.013356178	0.155920059	0.85347194	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.002054053	5.428237904	0.0003503	0.985067413	0.999769217	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.010785697	0.221875	high	0.493846722
Cfap36	0.264728978	6.336721091	0.968896043	0.324955657	0.941280376	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.116589756	5.760727224	1.245106546	0.264489163	0.619702096	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.00722724	0.25465	low	0.493846722
Cfap54	-0.54070179	6.594055704	3.944617077	0.047021554	0.726790597	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.480623393	6.956169263	1.991289918	0.158206072	0.507471968	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.084885739	0.061075	high	0.493846722
Cfap69	0.038631126	6.206256086	0.01568133	0.900345334	0.987105604	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.01450588	5.876847778	0.014002473	0.905804568	0.971827693	pseudobulk	edgeR	LRT	Deep_layer_neurons	-1.56415E-05	0.478425	low	0.4982818
Cfdp1	-0.70883925	6.220043413	4.457119254	0.034756065	0.705358576	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.078975065	5.507556566	0.542320809	0.461472496	0.761972924	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.039036029	0.10875	high	0.493846722
Cfl1	-0.118452554	6.514054146	0.200997623	0.653916795	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.280578892	5.852092509	3.138263992	0.076475166	0.37523252	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.02248326	0.156125	high	0.493846722
Cfl2	0.117461053	5.91584142	0.137199985	0.711080628	0.971964822	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.173662261	5.263574581	2.057486493	0.151459824	0.497375735	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.006840212	0.257	high	0.493846722
Chchd10	-0.680157425	6.242922438	5.107465663	0.023823095	0.662740697	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.151791875	4.722055707	1.035272013	0.308923632	0.663510352	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.050814378	0.092075	high	0.493846722
Chchd3	0.192146998	8.011554786	1.491341543	0.222008428	0.910453395	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.09908587	7.305436613	0.813249507	0.367161274	0.693739775	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.003183794	0.31795	high	0.493846722
Chchd6	0.007846078	7.565974271	0.001805065	0.966111227	0.994233456	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.015509152	7.042372342	0.019608655	0.888635572	0.965477368	pseudobulk	edgeR	LRT	Deep_layer_neurons	-4.53143E-06	0.483475	low	0.4982818
Chchd7	-0.275326149	5.776055721	0.613950459	0.433304258	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.318462586	4.833741109	3.142924219	0.076256974	0.37523252	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.048983511	0.093725	low	0.493846722
Chd1	-0.607604265	6.496649738	4.687311684	0.030386152	0.676423473	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.02376395	5.802741506	0.045627396	0.830854553	0.94286206	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.030597199	0.124475	high	0.493846722
Chd2	0.276474842	7.893443369	2.467065301	0.116254804	0.80241441	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.032127623	7.401277606	0.092806073	0.760639672	0.914423574	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.004727009	0.28935	high	0.493846722
Chd3	0.361023199	6.754083641	2.312340598	0.12835065	0.819908801	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.293774396	6.308245298	3.139302229	0.076426498	0.37523252	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.057758213	0.082575	low	0.493846722
Chd4	-0.00013286	6.660611825	3.74302E-08	0.999845634	0.999943152	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.086500706	6.382009431	0.27835841	0.597779197	0.840914596	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000398356	0.44395	high	0.497826903
Chd5	-0.235779476	6.563651564	0.84872869	0.356912234	0.951189479	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.315110329	6.981440781	3.68325689	0.054961392	0.31650732	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.036477933	0.112225	high	0.493846722
Chd6	-0.224882022	8.085154502	2.155118432	0.142095487	0.848193936	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.036087774	7.802018637	0.1191445	0.729964206	0.89933639	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00257981	0.3379	high	0.493846722
Chd8	0.110967466	7.040117606	0.248253703	0.618307392	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.164142497	6.429066201	1.886564177	0.169589958	0.524915358	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.008637128	0.2402	low	0.493846722
Chd9	-0.084458063	9.132218053	0.490612149	0.483654366	0.957637191	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.305390658	8.692397344	9.497705228	0.00205729	0.043050974	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.07669231	0.066025	high	0.493846722
Chfr	-0.186986912	7.467903516	0.981355326	0.321864427	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.077221987	6.738249362	0.263185072	0.607940363	0.846401471	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.001866206	0.355025	low	0.493846722
Chga	-0.554821005	6.064809626	2.48851263	0.114680057	0.802009914	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.388153834	5.270518266	2.717645701	0.099244299	0.42763591	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.071775863	0.06825	high	0.493846722
Chgb	0.436959272	7.194582538	2.619742206	0.105541586	0.80056802	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.473056846	8.036962183	2.320529616	0.127676549	0.472907603	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.068804225	0.0697	high	0.493846722
Chic1	0.14301751	6.355672305	0.245640241	0.620161787	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.115747239	5.639447206	0.644850895	0.421959657	0.733234235	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.001890501	0.362975	high	0.493846722
Chic2	-0.112518738	5.794121325	0.100493016	0.751238796	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.17374088	5.848030477	1.623085082	0.202662153	0.559712259	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.005648455	0.281525	high	0.493846722
Chka	-0.137923601	7.422150034	0.44965681	0.502497975	0.957894966	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.190411187	7.134316457	3.629169631	0.056775137	0.322499057	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.013371352	0.19965	high	0.493846722
Chl1	0.147970125	8.418950163	0.823836445	0.364060862	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.543222182	8.02737353	22.31856214	2.30963E-06	0.0001743	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.244401528	0.021825	low	0.493846722
Chm	-0.062433824	7.317244601	0.092075216	0.761555341	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.009129989	6.93351196	0.006451361	0.935982462	0.985890479	pseudobulk	edgeR	LRT	Deep_layer_neurons	-3.44675E-05	0.475225	low	0.4982818
Chmp3	0.174693667	5.805880136	0.262004239	0.608746547	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.078407436	5.106125904	0.489148337	0.484307458	0.778448605	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.00135411	0.380625	high	0.494395716
Chn1	0.03841575	9.172831363	0.097835077	0.754443258	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.065534413	8.449760396	0.418045723	0.517913805	0.792599475	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000342819	0.45485	high	0.4982818
Chordc1	0.13709438	6.572445549	0.329992512	0.565663497	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.019987835	5.854058794	0.033883458	0.853954933	0.952732744	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000255227	0.44855	low	0.497826903
Chp1	-0.132936916	6.378436805	0.243038668	0.622019992	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.044988733	5.996079671	0.11449632	0.735082081	0.901809941	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000370279	0.4518	high	0.498274762
Chpt1	-0.060629405	6.443606137	0.049767497	0.823468341	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.037867387	5.898441405	0.104537481	0.746450966	0.90747043	pseudobulk	edgeR	LRT	Deep_layer_neurons	9.25726E-05	0.485925	high	0.499006243
Chrm3	-0.054530456	10.15599166	0.107060951	0.743515337	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.423762706	10.124274	7.365456408	0.006648872	0.096670942	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.111165141	0.049875	low	0.493846722
Chrna7	-0.321982405	6.068233315	1.001970922	0.316834072	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.158703927	5.386946097	1.107461541	0.29263442	0.648504281	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.008297703	0.245575	high	0.493846722
Chst1	-0.337549254	5.925623767	1.064268042	0.302243758	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.501680335	5.399768502	6.171175967	0.012984827	0.144029653	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.143022304	0.03775	high	0.493846722
Chst8	-0.367002039	6.984813369	2.197301526	0.138252573	0.839050096	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.188227981	4.536070036	0.20481568	0.650861528	0.862071673	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.009596712	0.2328	high	0.493846722
Chsy3	0.109153038	10.32226446	0.42401261	0.514941591	0.957894966	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.019461236	10.80046819	0.028338169	0.866316243	0.957418398	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000214529	0.448275	low	0.497826903
Chuk	-0.052361058	6.895220361	0.059279944	0.807637659	0.983617758	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.018907877	6.282228562	0.028267864	0.866480618	0.957421855	pseudobulk	edgeR	LRT	Deep_layer_neurons	2.8542E-05	0.499075	low	0.499638839
Cipc	0.14304227	5.943160243	0.224892206	0.635337321	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.0184596	5.411527847	0.024809906	0.874841662	0.960368528	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000259948	0.4455	low	0.497826903
Cisd2	0.300675755	5.997995337	0.904817096	0.341493346	0.948379257	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.114406812	5.762019084	0.278074874	0.597965798	0.840924094	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.003809161	0.304575	low	0.493846722
Cit	-0.003816052	8.049969172	0.00046813	0.982738061	0.996553922	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.022656983	6.832406817	0.022412627	0.880994622	0.96254229	pseudobulk	edgeR	LRT	Deep_layer_neurons	6.51874E-06	0.48965	low	0.499006243
Ckap5	-0.21086681	7.074857303	1.001828883	0.316868376	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.037683881	6.611081904	0.100889213	0.750765142	0.909920922	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.001041527	0.399325	high	0.497826903
Ckb	0.068743478	8.577259058	0.16580207	0.683869912	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.059939141	8.198283306	0.112995816	0.736758885	0.90290955	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000325682	0.436025	low	0.497826903
Ckmt1	0.238111945	6.98745819	1.117690558	0.290416281	0.936642512	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.073192136	5.992840724	0.420194716	0.516839901	0.792103547	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002739813	0.326625	low	0.493846722
Clasp1	0.015208365	7.911612271	0.007751907	0.92984098	0.990115581	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.119426122	7.299752039	1.288917538	0.25624753	0.611543928	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002125775	0.3512	high	0.493846722
Clasp2	0.047795124	8.570633873	0.10893423	0.741360777	0.977734652	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.0548574	8.327632476	0.260225337	0.609965388	0.847262016	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000184899	0.47275	high	0.4982818
Clasrp	0.136875197	6.706896788	0.340358835	0.559622169	0.964673479	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.012473943	5.787018252	0.013406921	0.907820355	0.972137893	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000214361	0.46905	high	0.4982818
Clcn2	0.131501388	6.594854325	0.30641314	0.579889612	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.111355717	5.084735383	0.38768189	0.533520423	0.800065308	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.002093489	0.3425	low	0.493846722
Clcn3	0.240879214	7.477474105	1.857854569	0.172872618	0.872685966	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.039483031	7.080603881	0.149107267	0.69938995	0.886951074	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.002512451	0.3366	high	0.493846722
Clcn4	0.133861514	6.139948476	0.216245256	0.641915859	0.96723634	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.076662771	5.567207911	0.412023331	0.520944325	0.794164809	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000935242	0.40795	high	0.497826903
Clec16a	-0.160782102	7.44869826	0.723682706	0.394938565	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.010637882	6.981736144	0.007937376	0.929008831	0.982183586	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000381389	0.450075	high	0.498274762
Clint1	0.101806989	6.419782388	0.156889298	0.692036764	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.199014484	6.016746774	1.704506908	0.191699625	0.557423935	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.009986621	0.225075	low	0.493846722
Clip1	-0.224105902	7.421852108	1.204847343	0.272354999	0.931575079	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.095776928	7.184794039	0.881849167	0.347695707	0.693739775	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.003375071	0.3164	high	0.493846722
Clip2	0.106243022	6.43945432	0.152615593	0.696048232	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.229864298	5.990679403	3.770992929	0.052148667	0.307028207	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.025040531	0.149275	low	0.493846722
Clip3	-0.0209246	5.825679557	0.004097548	0.948960599	0.991280353	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.329180217	5.863969391	3.905812832	0.048119345	0.296498982	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.033628012	0.119675	high	0.493846722
Clip4	-0.177975366	6.42213877	0.399178893	0.527513615	0.959908978	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.049013998	5.478375368	0.197486293	0.656757535	0.865290701	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000756407	0.42225	high	0.497826903
Clk1	-0.071070109	7.792858862	0.168935766	0.681059363	0.971589278	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.01529584	7.002621637	0.017723761	0.894090082	0.967376657	pseudobulk	edgeR	LRT	Deep_layer_neurons	-6.87913E-05	0.46765	low	0.4982818
Clk4	-0.058840475	7.377019426	0.100547149	0.751174019	0.97777587	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.036719084	6.672525824	0.077053231	0.781331226	0.9224022	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000129191	0.46285	low	0.4982818
Clock	0.172068715	7.511828318	0.953014432	0.328953185	0.941981374	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.108921373	7.315199379	1.095935187	0.295159895	0.650714014	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.004568436	0.291575	low	0.493846722
Clpb	-0.13959029	6.096357819	0.185364775	0.666802805	0.968443974	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.07036485	5.805097186	0.390047994	0.532274175	0.79924746	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.000882207	0.410575	high	0.497826903
Clpp	-0.304146598	6.005473904	0.899107831	0.343021047	0.948379257	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	0.230812059	4.690768095	2.234314417	0.134976481	0.47967073	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.02542571	0.144375	low	0.493846722
Clpx	0.231951927	6.17419644	0.604564181	0.436841864	0.951568244	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.002249323	5.347590404	0.00038972	0.98424973	0.999769217	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.000730762	0.403675	low	0.497826903
Clstn1	-0.14555075	7.584655882	0.570995192	0.449863724	0.955309067	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.247909304	7.806170094	1.094392531	0.295500011	0.651265382	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.008480487	0.237675	high	0.493846722
Clstn2	0.501831294	9.307640692	5.464850822	0.01940271	0.66220525	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.509628828	9.625339757	27.41529098	1.64128E-07	1.8404E-05	pseudobulk	edgeR	LRT	Deep_layer_neurons	-0.387715814	0.010175	low	0.44658075
Clstn3	-0.016442769	7.521989647	0.007680687	0.930163183	0.990115581	pseudobulk	edgeR	LRT	Deep_layer_neurons	Dgcr8_KO	Deep_layer_neurons:Dgcr8_KO	-0.174860604	7.256978987	0.923561605	0.336541546	0.691526115	pseudobulk	edgeR	LRT	Deep_layer_neurons	0.003258135	0.32235	high	0.493846722
